,np_size_min__nm_,np_size_avg__nm_,np_size_max__nm_,Source_origin,method,Capping_type,time_set__hours_,Solvent_for_extract,shape,Template_type,Bio_component_class,chi0v,Red_env_strength,Red_env_type,coating,Valance_electron,Solvent_polar,mdr,prim_specific_habitat,lipinskiHBA,CrippenClogP,max_Incub_period__h,hallKierAlpha,amw,avg_Incub_period__h,K07123,kappa1,K03629,min_Incub_period__h,K07050,K20345,NumHBA,sec_habitat,bac_type,K23945,common_environment,K01191,K13566,K07484,K25602,K11206,K07486,K12942,K01153,K02027,K00849,K01878,K00432,K01026,K10844,K03741,K00252,K01190,K03703,K09936,K07485,K07778,K16148,bacteria_strain,np_synthesis,pred_MIC_norm,pathogenic_bacteria,pred_MIC_pathogen,Fitness,pred_norm_MIC_original,pred_path_MIC_original
0,9.42,16.462032333049287,26.42933836707818,lab,MIC,none,24,aceton,spherical,none,mixed,1.7837651700316897,weak,bio,0.0,11.0,1.0,0.0,guts,0.0,-0.0025,4.0,0.7402597402597404,107.868,2.0,0.0,1.7402597402597404,1.0,1.5,0.0,0.0,0.0,mouth,non-pathogenic,0.0,human,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,Escherichia coli ATCC 25922,Green synthesis using Agrimonia eupatoria L.,4.1504555,Pseudomonas aeruginosa nan,1.6699537,2.480501651763916,63.46289,5.3119216
1,4.0,12.85102682799139,18.697197236201664,lab,MIC,none,24,ethanol,spherical,none,mixed,1.7837651700316897,weak,bio,0.0,11.0,1.0,0.0,guts,0.0,-0.0025,4.0,0.7402597402597404,107.868,2.0,0.0,1.7402597402597404,1.0,1.5,0.0,0.0,0.0,mouth,non-pathogenic,0.0,human,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,Escherichia coli ATCC 25922,Green synthesis using Curcuma longa,4.880725,Pseudomonas aeruginosa nan,2.533624,2.3471009731292725,131.7261,12.599081
2,13.9,21.63925333308338,30.72896684130896,lab,MIC,none,24,ethanol,spherical,none,mixed,1.7837651700316897,weak,bio,0.0,11.0,1.0,0.0,guts,0.0,-0.0025,4.0,0.7402597402597404,107.868,2.0,0.0,1.7402597402597404,1.0,1.5,0.0,0.0,0.0,mouth,non-pathogenic,0.0,human,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,Escherichia coli ATCC 25922,Green synthesis using Kalmia angustifolia,4.3903356,Pseudomonas aeruginosa nan,2.1180127,2.2723228931427,80.66747,8.314596
3,10.0,13.144950121951776,20.55724094313674,lab,MIC,none,24,ethanol,spherical,none,none,4.08248290463863,medium,chemical,1.0,8.0,0.0,0.0,guts,1.0,-0.1213,4.0,0.4233766233766233,81.389,2.0,0.0,2.423376623376623,1.0,1.5,0.0,0.0,1.0,mouth,non-pathogenic,0.0,human,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,Escherichia coli ATCC 25922,Chemical_synthesis using zinc nitrate,5.249952,Pseudomonas aeruginosa nan,2.9950793,2.2548725605010986,190.55707,19.986942
4,14.36,23.31249447231664,29.52296212587635,lab,MIC,none,24,dpph,spherical,none,protein,1.7837651700316897,weak,bio,0.0,11.0,1.0,0.0,guts,0.0,-0.0025,4.0,0.7402597402597404,107.868,2.0,0.0,1.7402597402597404,1.0,1.5,0.0,0.0,0.0,mouth,non-pathogenic,0.0,human,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,Escherichia coli ATCC 25922,Green synthesis using Lactobacillus paracasei,4.312339,Pseudomonas aeruginosa nan,2.077891,2.234447717666626,74.614784,7.9876056
5,9.26,14.974148720033195,21.362451754020054,lab,MIC,none,24,ethanol,spherical,none,mixed,1.7837651700316897,weak,bio,0.0,11.0,1.0,0.0,guts,0.0,-0.0025,4.0,0.7402597402597404,107.868,2.0,0.0,1.7402597402597404,1.0,1.5,0.0,0.0,0.0,mouth,non-pathogenic,0.0,human,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,Escherichia coli ATCC 25922,Green synthesis using Kalmia angustifolia,3.651928,Pseudomonas aeruginosa nan,1.4308659,2.221062183380127,38.548912,4.1823187
6,10.0,13.144950121951776,20.55724094313674,lab,MIC,none,24,ethanol,spherical,none,phenolic,1.7837651700316897,weak,bio,1.0,11.0,1.0,0.0,guts,0.0,-0.0025,4.0,0.7402597402597404,107.868,2.0,0.0,1.7402597402597404,1.0,1.5,0.0,0.0,0.0,mouth,non-pathogenic,0.0,human,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,Escherichia coli ATCC 25922,Green synthesis using Syzygium cumini flowers,4.0246353,Pseudomonas aeruginosa nan,1.8140014,2.2106337547302246,55.959892,6.134947
7,12.0,15.755189239126064,22.340765010459126,lab,MIC,none,24,ethanol,spherical,none,mixed,1.7837651700316897,weak,bio,0.0,11.0,1.0,0.0,guts,0.0,-0.0025,4.0,0.7402597402597404,107.868,2.0,0.0,1.7402597402597404,1.0,1.5,0.0,0.0,0.0,mouth,non-pathogenic,0.0,human,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,Escherichia coli ATCC 25922,Green synthesis using Arthrospira platensis,3.6931005,Pseudomonas aeruginosa nan,1.4970046,2.1960959434509277,40.169193,4.4682846
8,15.0,22.200470198017072,29.341367840395307,lab,MIC,none,24,aceton,spherical,none,mixed,1.7837651700316897,weak,bio,0.0,11.0,1.0,0.0,guts,0.0,-0.0025,4.0,0.7402597402597404,107.868,2.0,0.0,1.7402597402597404,1.0,1.5,0.0,0.0,0.0,mouth,non-pathogenic,0.0,human,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,Escherichia coli ATCC 25922,Green synthesis using Agrimonia eupatoria L.,4.9930024,Pseudomonas aeruginosa nan,2.8204045,2.172597885131836,147.37823,16.783638
9,14.0,26.981294964104823,34.07673660798788,lab,MIC,none,24,ethanol,spherical,none,mixed,1.7837651700316897,weak,bio,0.0,11.0,1.0,0.0,guts,0.0,-0.0025,4.0,0.7402597402597404,107.868,2.0,0.0,1.7402597402597404,1.0,1.5,0.0,0.0,0.0,mouth,non-pathogenic,0.0,human,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,Escherichia coli ATCC 25922,Green synthesis using Arthrospira platensis,4.0705843,Pseudomonas aeruginosa nan,1.9337187,2.1368656158447266,58.59118,6.9151773
